Who is the Federated President of the LSPU Faculty Association and a member of the Board of Regents?,"HON. Chester Alexis C. Buama is the Federated President of the LSPU Faculty Association and a member of the Board of Regents."
Who is the Federated President of the Supreme Student Council and a member of the Board of Regents?,"HON. Michael Angelo Paone Javier is the Federated President of the Supreme Student Council and a member of the Board of Regents."
Who are the Private Sector Representatives on the Board of Regents?,"The Privateidog Sector Representatives on the Board of Regents are HON. Julian A. Lapitan and HON. Evelia V. Religioso."
Who is the Federated President of the Alumni Association and a member of the Board of Regents?,"HON. Gregoria P. Realeza is the Federated President of the Alumni Association and a member of the Board of Regents."
Who is the Board Secretary V?,"Mrs. Maricel S. Crucillo serves as the Board Secretary V."
Who is the Vice President for Academic Affairs?,"Dr. Eden C. Callo is the Vice President for Academic Affairs."
Who is the Vice President for Administration?,"Engr. Beltran P. Pedrigal, MSA is the Vice President for Administration."
Who is the Vice President for Research Development and Extension?,"Dr. Corazon N. San Agustin is the Vice President for Research Development and Extension."
What are the undergraduate programs offered by the College of Agriculture?,"The College of Agriculture offers the following undergraduate programs: 1. Bachelor of Science in Agriculture 2. Bachelor of Science in Agribusiness 3. Bachelor in Agricultural Technology 4. Bachelor of Science in Environmental Science 5. Bachelor of Science in Food Technology."
What are the undergraduate programs offered by the College of Arts and Sciences?,"The College of Arts and Sciences offers the following undergraduate programs: 1. Bachelor of Arts in Broadcasting 2. Bachelor of Science in Chemistry 3. Bachelor of Science in Mathematics 4. Bachelor of Science in Biology 5. Bachelor of Science in Psychology."
What are the undergraduate programs offered by the College of Business Management and Accountancy?,"The College of Business Management and Accountancy offers the following undergraduate programs: 1. Bachelor of Science in Accountancy 2. Bachelor of Science in Business Administration 3. Bachelor of Science in Office Administration 4. Bachelor of Science in Entrepreneurship."
What are the undergraduate programs offered by the College of Computer Studies?,"The College of Computer Studies offers the following undergraduate programs: 1. Bachelor of Science in Computer Science 2. Bachelor of Science in Information System 3. Bachelor of Science in Information Technology with specializations in Service Management, Business Analytics, Animation and Motion Graphics, Web and Mobile Applications, and Network Administration Programming."
What are the undergraduate programs offered by the College of Criminal Justice Education?,"The College of Criminal Justice Education offers the Bachelor of Science in Criminology program."
What are the undergraduate programs offered by the College of Engineering?,"The College of Engineering offers the following undergraduate programs: 1. Bachelor of Science in Agricultural and Biosystems Engineering 2. Bachelor of Science in Civil Engineering 3. Bachelor of Science in Computer Engineering 4. Bachelor of Science in Electrical Engineering 5. Bachelor of Science in Electronics Engineering 6. Bachelor of Science in Mechanical Engineering."
What are the undergraduate programs offered by the College of Fisheries?,"The College of Fisheries offers the following undergraduate programs: 1. Bachelor of Science in Fisheries 2. Bachelor of Science in Agri-Fisheries Management."
What are the undergraduate programs offered by the College of Nutrition and Dietetics?,"The College of Nutrition and Dietetics offers the following undergraduate programs: 1. Bachelor of Science in Nutrition and Dietetics 2. Bachelor of Science in Food Technology."
What are the undergraduate programs offered by the College of Hospitality Management and Tourism?,"The College of Hospitality Management and Tourism offers the following undergraduate programs: 1. Bachelor of Science in Hospitality Management 2. Bachelor of Science in Tourism Management."
What are the undergraduate programs offered by the College of Industrial Technology?,"The College of Industrial Technology offers the Bachelor of Science in Industrial Technology program."
What are the undergraduate programs offered by the College of Nursing and Allied Health?,"The College of Nursing and Allied Health offers the Bachelor of Science in Nursing program."
What course/programs are offered in the College of Teacher Education?," The Doctor of Education with a major in Educational Management, Doctor of Philosophy in Education with a major in Educational Leadership Management, and Master of Arts in Education with various majors such as Educational Management, Guidance and Counseling, English, Filipino, Mathematics, Science and Technology, Physical Education, Social Science, and Home Economics."
Are there any course/programs in the College of Agriculture?," Yes. Doctor of Philosophy in Agriculture and the Master of Science in Agriculture."
What course/program is available in the College of Computer Studies?," The Master of Science in Information Technology."
What is the course/program in the College of Business Management and Accountancy?," The Master in Public Administration."
Are there any specialized graduate programs in the College of Fisheries?," Yes. The Master of Science in Fisheries with majors in Aquaculture and Post-Harvest."
Does the College of Law offer a Juris Doctor program?," Yes. "
Where is the main campus of Laguna State Polytechnic University/LSPU?," Brgy. Bubukal, Sta. Cruz, Laguna."
What are the contact details for the Siniloan Campus?," (049) 813-0452"
Which campus offers the Master of Science in Fisheries?," At the College of Fisheries in Laguna State Polytechnic University."
What is the address of the San Pablo City Campus?," The address of the San Pablo City Campus of Laguna State Polytechnic University is Brgy. Del Remedio, San Pablo City, 4000."
Who can I contact in case of an emergency?," You can contact your guardian/parent whose contact information you provided in the handbook."
What is the curricular year for undergraduate students?," It may vary based on their enrolled course and college. It is specified in the handbook based on the respective programs."
When was Laguna State Polytechnic University/LSPU established?," 1952 at Santa Cruz, Laguna."
What were the previous/first names of Laguna State Polytechnic University/LSPU?," In 1952, it is known as Baybay Provincial High School. Baybay Agricultural and Vocational School (BNAVS) in 1957. Baybay National College of Agriculture and Technology (BNCAT) in 1971. Laguna State Polytechnic College (LSPC) in 1983." 
Who is the current President of LSPU?,"The current President of LSPU is Dr. Mario R. Briones."
What is the process for on-site registration at LSPU?," For on-site registration at LSPU, students should enroll at the Office of the Registrar and register only in those subjects approved by the Registration Adviser/Program Coordinator/College Dean. The approval is indicated by their initials on the registration form. Online registration may also be available based on guidelines endorsed by the University Registrar."
Is there a fine for late registration at LSPU?,"Yes, there is a fine of P500.00 for late registration at LSPU. Students are still allowed to register one (1) week after the last day of the regular registration period, but they need to pay the fine. This is according to BOR Resolution 1046 s 2012."
Can a freshman applicant defer their enrollment at LSPU?,"Yes, a qualified freshman applicant who has a valid reason for not being able to enroll during the semester initially applied for can petition for deferment of enrollment to the succeeding semester. They need to write a letter to the University Registrar explaining their situation. However, they should not take any academic subjects in another college/university during the deferment period."
What is the refund policy for fees at LSPU?,"If a student has paid the enrollment fees at LSPU and is granted Honorable Dismissal/Transfer Credentials or Leave of Absence (LOA), they are entitled to a refund of their fees. However, the matriculation or registration fee is not refundable. <br/>The refund amount follows a schedule:<br/>- Seventy-five percent (75%): Within the week from the opening of classes.<br/>- Fifty percent (50%): Within the period from the second to the fourth week.<br/>- No refund: After the fourth week from the opening of classes.<br/>Laboratory fees will not be refunded after one week from the opening of classes if a voluntary change is made from one course to another. No refund for registration, library, and miscellaneous fees will be made to any student who withdraws anytime after registration."
What is cross-registration at LSPU?,"Cross-registration at LSPU refers to the simultaneous registration for a semester or midyear class in more than one college within the university. To cross-register, students need to secure permission from the mother college and ensure that the course description is similar to that of the other college's subject offering. <br/>There are different cross-registration scenarios mentioned:<br/>- Within the LSPU System: Students need permission from the registrar of the campus where they are primarily enrolled. They should complete their registration on their home campus first. The total number of units or credits for cross-registration should not exceed the maximum allowed in the academic load rules.<br/>- From Another Institution: Students registered at another institution and wishing to cross-register in LSPU need to present a registrar's written permit stating the total number of units and authorized subjects. Admission is subject to the approval of the LSPU registrar.<br/>- To Another Institution: Students wishing to cross-register in another institution should seek permission/approval from the college dean and the campus registrar. They need to specify the subject/course and the number of units to be cross-enrolled to earn credits."
What happens if a student fails 25% to 49% of the total academic units at the end of the semester at LSPU?,"The student will be warned by the Dean and advised to improve their performance."
What happens if a student fails 50% to 74% of the total academic units in which they registered at the end of the semester at LSPU?,"The student will be placed on probation for the succeeding semester. The Dean concerned will reduce their load accordingly. The student's probation status may be lifted upon passing all the subjects carried during the probation period."
What happens if a student fails in more than 75% of the total academic units enrolled at LSPU?,"The student will be subject to dismissal from the College. However, incomplete grades will not be included in the computation of earned units, and this rule does not apply to students who receive final grades in only nine academic units."
If a student is dropped from one college/school at LSPU, can they be admitted to another course?,"They will not be admitted to another course unless, in the evaluation of the Dean, the student's aptitude and interest qualify them for another field of study. In such cases, the student may be admitted on probation."
Does permanent disqualification apply to cases where a student receives a grade of 5.0 due to unauthorized dropping off?,"No, permanent disqualification does not apply to cases where on the recommendation of the faculty concerned, it is certified that the grade of 5.0 is due to the unauthorized dropping off of the student and not to poor academic performance."
Is there a fee for subject validation?,"Subjects are validated without a fee if students take the examination during the final examination and if those subjects are included in the schedule of examination for regular students. However, a validating test may be given one week before the first day of registration in each semester upon payment of P20 per unit. Students need to obtain a letter request from the Dean to take the validation test and present the approved letter request to the person in charge of the validating examination.
What are the validation requirements for transferring students,"The following rules govern the validation requirements for transferring students at LSPU:<br/>- Holders of a degree who transfer or register in LSPU will be given credits for equivalent courses taken without the need for validating them, but the credits should not exceed 50 percent of the total number of credits required for graduation.<br/>- Students transferring from recognized institutions with an Associate course or its equivalent of 72 units of work may be enrolled without validation of subjects sought for advanced credits.<br/>- Students transferring from another college/university within the LSPU System, who have earned units in a program leading to the course they will pursue within the University, will be given credits for equivalent courses without validating them.<br/>- Students transferring from another college/campus, who have earned units in a degree program other than those pursued in LSPU, will be given credits without validation for selected courses only. The Accreditation Committee determines which courses need validation and which ones do not.<br/>- In exceptional cases, the Accreditation Committee/Admission, with the approval of the University President, may set aside any or all the above rules.
What are the retention requirements for students,"To stay in the program and obtain the corresponding degree at LSPU, students must meet the following retention requirements:<br/>- Always maintain good moral character.<br/>- Adhere to the rules of conduct, regulations, and policies imposed by the University.<br/>- Maintain a minimum Grade Point Average (GPA) of 2.25 for every semester or summer of study, with no grades lower than 2.5.<br/>- For board programs, the minimum final grade is 2.25 in any major-related subjects, 2.25 in any professional-related subjects, and 2.0 in any general education subjects.<br/>- For non-board programs, the minimum final grade is 2.50 in any major-required subjects, 2.50 in any professional-related subjects, and 2.25 in any general education subjects."
How can I monitor my enrollment status at Laguna State Polytechnic University/LSPU?,"Firstly, you can obtain a Copy of Grades (COG) from the Office of the Registrar at the end of each semester. The COG will reflect your grades and any enrollment concerns such as warnings, probation, dismissal, or disqualification. Secondly, you can access your academic records and standing through the LSPU Portal by logging into your account at myaccount,lspu,edu,ph. Lastly, if these options are not available, you can visit the Office of the Registrar for direct consultation and review of your enrollment status."
What should I do if I have concerns about my enrollment status?,"It is important to seek immediate consultation with the Dean of your College for clarification. They can provide guidance and assistance. If further support is needed, you may be referred to the Office of the Registrar. It's crucial to report any concerns promptly, such as changing grades or completing requirements, as delays may impact your enrollment status."
How does Laguna State Polytechnic University/LSPU handle candidates for graduation?,"The Office of the Registrar issues a List of Candidates for Graduation at the beginning of the first semester of the academic year in which they are expected to graduate. This list is used to evaluate if there are any deficiencies in grades or other university requirements. If any deficiencies are identified, students will be informed and provided with guidance on how to fulfill those requirements."
What is considered a unit of credit at Laguna State Polytechnic University/LSPU?,"At least 18 full hours of lecture, discussion, seminar, recitation, or any combination. The total number of units required for a student's academic load is determined by their curricular program."
Can a student take more than the normal load in a term/semester?,"No, according to the regulations, no student is allowed to take more than the normal load during a term/semester. However, a graduating student with an academic record better than the average can apply for consideration of an overload of not more than six (6) units or two subjects. This request must be made to the Vice-President for Academic Affairs."
What are prerequisites and how do they work at Laguna State Polytechnic University/LSPU?,"Prerequisites are specified courses that must be successfully completed before enrolling in a subsequent course. At LSPU, students are held responsible for the courses listed in their registration form. To earn credit for a course, a student must have passed and earned credit from the prerequisite course(s) listed. However, in some meritorious cases, a student who has previously attended a prerequisite course may be allowed to enroll in the subsequent course without having earned credit for the prerequisite. Permission for this exception must be approved by the College Dean upon a written petition by the student."
Is it possible to make changes to registration after it has been filed?,"Yes, changes to registration and transfer to other classes can be made for valid reasons after the initial registration. However, it's important to note that no changes involving the addition of new subjects are allowed after twelve percent (12%) of the regular class meetings have been held. To make changes to registration, a student must fill out the Change in Registration form recommended by the Registration Adviser, obtain approval from the College Dean, and submit it to the Registrar for assessment and notation."
How are students dropped from a course at Laguna State Polytechnic University/LSPU?,"Students at LSPU are dropped from a course if they have accumulated at least 25% of absences from the total number of class hours in a semester. To drop a subject, a student needs the faculty's consent and the Dean's approval by filing the prescribed form. If a student withdraws from a subject before the mid-term examination, they can drop the subject without prejudice."
What happens if a subject is dropped after the mid-term examinations?,"The instructors will indicate whether the student will receive a grade of '5.0' for the course based on their class standing in that subject. However, if a student drops a course without the College Dean's approval, they will automatically receive a grade of '5.0' for that course, and their registration privileges may be curtailed or entirely withdrawn."
Is there a fee for dropping a course at Laguna State Polytechnic University/LSPU?,"Yes, there is a dropping fee of P20 per unit required for dropping a course at LSPU."
What is the policy regarding substitution of courses at LSPU?,"Substitution of courses is generally not allowed unless there are valid reasons. Requests for substitution must be made through an application letter indicating the reasons and must be recommended by the Program Coordinator/Dean and approved by the registrar before 12% of the regular class meetings have been held during the term. Requests submitted after that deadline will not be considered for the semester."
Under what conditions can a substitution of subjects be made?,"A substitution of subjects can be made under certain conditions. These include when a student is pursuing an old curriculum that has been superseded by a new one, and the substitution will align the old curriculum with the new one. Another condition is when a required subject in an old curriculum being phased out is no longer offered. In such cases, substitution can be considered. The substitution must be between courses carrying the same number of units, and the petition must be recommended by the Adviser and Dean with the approval of the Vice President for Academic Affairs."
Is there a grade alteration policy for substitutions?,"No substitutions are allowed for subjects in the curriculum where a student fails or receives a grade of '5.0'. However, in essential cases determined by the Adviser, Dean, and Vice President for Academic Affairs, substitutions may be allowed. The student concerned will be notified immediately in such cases."
Under what circumstances can subjects be offered if they are not scheduled for a given term at Laguna State Polytechnic University/LSPU?,"It may be offered under certain circumstances. Firstly, if at least ten (10) students submit a written request duly recommended by the Program Coordinator/Dean and approved by the Vice President for Academic Affairs. Secondly, if the number of students does not meet the requirement, the subject may still be offered if the students belong to a course or curriculum that has been superseded by a new one. Lastly, graduating students may also request for unscheduled/petition subjects."
"Can a subject be scheduled specifically for students who failed during the previous semester?","Yes, a subject may be scheduled specifically for students who failed during the previous semester, provided that the request is made not later than one month before the end of the preceding semester and the required minimum number of at least 10 students is met."
What is the grading system used at LSPU?,"The grading system used at LSPU is expressed in Arabic numerals. Here are the grades used, along with their equivalents in percent and respective descriptions: <br/>- 1.00: 99-100 (Excellent)<br/>- 1.25: 96-98<br/>- 1.50: 93-95 (Very Satisfactory)<br/>- 1.75: 90-92<br/>- 2.00: 87-89 (Satisfactory)<br/>- 2.25: 84-86<br/>- 2.50: 81-83 (Fairly Satisfactory)<br/>- 2.75: 78-80<br/>- 3.00: 75-77<br/>- 4.00: 70-74 (Conditional Failure)<br/>- 5.00: 69 and below (Failed)<br/>- INC: Incomplete<br/>- DRP: Officially Dropped"
What is the grading system used at Laguna State Polytechnic University/ LSPU?,"The grading system used at LSPU is expressed in Arabic numerals. Here are the grades used, along with their equivalents in percent and respective descriptions: <br/>- 1.00: 99-100 (Excellent)<br/>- 1.25: 96-98<br/>- 1.50: 93-95 (Very Satisfactory)<br/>- 1.75: 90-92<br/>- 2.00: 87-89 (Satisfactory)<br/>- 2.25: 84-86<br/>- 2.50: 81-83 (Fairly Satisfactory)<br/>- 2.75: 78-80<br/>- 3.00: 75-77<br/>- 4.00: 70-74 (Conditional Failure)<br/>- 5.00: 69 and below (Failed)<br/>- INC: Incomplete<br/>- DRP: Officially Dropped"
What is the deadline for submitting students' grades at Laguna State Polytechnic University/LSPU?,"It must be submitted to the registrar's office not later than ten (10) working days after the last day of the examination period."
Are there any exceptions to the grade submission deadline?,"Deviations from the grade submission deadline may be authorized by the Vice President for Academic Affairs.
Can a student request a change or rectification of grades at LSPU?, "Yes, a student who received a grade that they believe was not correct can request a change or rectification of grades. The request must be made in writing within ten (10) days after the official release of the grades by the Office of the Registrar. The student should address their concern to the faculty member, who will then follow the necessary procedures."
How is the General Weighted Average (GWA) calculated at LSPU?,"The General Weighted Average (GWA) at LSPU is the weighted average of grades in all academic courses taken in a given semester. Additionally, the Cumulative GWA is the weighted average of grades in all academic courses from the first semester in which the student was enrolled up to the second semester just finished."
What happens if a student receives a grade of "4" at LSPU?," If a student receives a grade of "4", it is treated as a conditional grade for the computation of the General Weighted Average (GWA)."
What happens if a student receives a removal grade of "5" at LSPU?,"If a student receives a removal grade of "5", this grade is included in the computation of the GWA. However, if the student re-enrolls and passes the course, the grade they receive after re-enrollment will also be factored into the GWA. The GWA is used to determine if a student graduates with or without honors."
How can a grade of "4.00" be removed at LSPU?,"A grade of "4.00" can be removed either by repeating the subject or by re-examination. If a student chooses to take a re-examination, the highest grade they can obtain is "3.00". If the removal examination is failed, the student is given a grade of "5.00"."
What is the policy for an incomplete grade (INC) at LSPU?,"There are two types of incomplete marks (INC) at LSPU. Firstly, if a student's class standing throughout the term/semester is passing but they fail to take the final examination due to illness or other valid reasons, a grade of INC is given. Secondly, if a student's work is of passing quality but some parts are undone due to sickness or failure to comply with certain requirements, INC is also given. It is important to note that re-examination to improve a passing grade is not allowed."
Are there any fees associated with removal examinations or completions at LSPU?,"Yes, there are fees associated with removal examinations or completions at LSPU. The regular removal fee is P20 per unit, and a special removal examination fee is P100 per unit. Students not in residence (not registered during the semester) with approved Leave of Absence (LOA) or Honorable Dismissal who wish to take the removal examination or completion must seek approval from the College Dean through a written petition. They are required to pay a removal/completion fee of P20 per unit."
Can transferees have their credits from other schools credited at LSPU?,"Yes, consensus taken in other schools by transferees may be credited at LSPU. However, the number of credits to be credited should not exceed 20% of the total number of units."
What is the attendance policy at Laguna State Polytechnic University/LSPU?,"A student who is absent from classes for an unavoidable cause must obtain an excuse slip from the Office of the Students Affairs Services or Guidance Office. The excuse slip must be presented to the instructor/professor concerned no later than the second-class session following the student's return. If the absence is due to illness, a medical certification must be provided."
How many unexcused absences can a student accumulate before being dropped from a class at Laguna State Polytechnic University/LSPU?,"A student accumulating unexcused absences from a class equivalent to 25% of the total number of hours per day session for that subject shall be dropped from the roll of students for that particular subject or class."
What are the withdrawal policies at Laguna State Polytechnic University/LSPU?,"Students of good standing who wish to withdraw from the university can be granted either a temporary Leave of Absence (LOA) or a permanent Honorable Dismissal. To initiate the withdrawal process, the student must prepare a written petition addressed to the Dean and obtain the prescribed clearance to be submitted to the Office of the Registrar."
What happens if a student withdraws after the start of the midterm at Laguna State Polytechnic University/LSPU?,"If a student withdraws after the start of the midterm at LSPU and their class standing up to the time of withdrawal is below 3.0, the instructor may give them a grade of 5.0. It's important to note that withdrawing from the university without approval may result in curtailed or entirely withdrawn registration privileges."
How are scholarships awarded at Laguna State Polytechnic University/LSPU?,"Scholarship grants and other forms of financial assistance at LSPU are awarded in accordance with pertinent rules and regulations. There are academic scholarships available, which include government and private company scholarships. Additionally, there are non-academic scholarships such as varsity scholarships, advanced ROTC scholarships, cultural and performing arts scholarships, band member scholarships, student government scholarships, and publication scholarships."
What is the Maximum Residence Rule at Laguna State Polytechnic University/LSPU?,"A student must complete the requirements of their course within a period of actual residence equivalent to 1.5 times the normal length prescribed for the course. If they fail to do so, they will not be allowed to register in the university."
How does the Honorable Dismissal process work at Laguna State Polytechnic University/LSPU?,"A student of good standing who desires to withdraw from the college/university must present a written petition to the Registrar, signed by their parent(s) or guardian(s). If the petition is granted, the student will be given an Honorable Dismissal. However, all debts owed to the university must be settled before the Honorable Dismissal statement is issued. If a student has been dropped from the roll due to poor scholarship, this may be indicated on the Honorable Dismissal statement. It's important to note that a student granted an honorable dismissal may not be readmitted to the university."
What happens if a student leaves the university due to disciplinary action at Laguna State Polytechnic University/LSPU?,"If a student leaves the university due to suspension, dropping, or expulsion as a result of disciplinary action, they will not be entitled to an Honorable Dismissal. If the student is permitted to receive a transcript of records or certification of academic status, it will contain a statement regarding the disciplinary action that was rendered."
What are the curricular offerings in the Graduate Studies and Applied Research (GSAR) program?,"The curricular offerings in the Graduate Studies and Applied Research (GSAR) program are as follows:<br/>College of Teacher Education:<br/>- Doctor of Education with a major in Educational Management and areas of specialization in Tertiary, Secondary, and Basic Education.<br/>- Doctor of Philosophy in Education with a major in Educational Leadership Management.<br/>- Master of Arts in Education with majors in Educational Management, Guidance and Counseling, English, Filipino, Mathematics, Science and Technology, Physical Education, Social Science, and Home Economics.<br/>- Master of Arts in Teaching English (for foreign students).<br/>College of Agriculture:<br/>- Doctor of Philosophy in Agriculture.<br/>- Master of Science in Agriculture.<br/>College of Computer Studies:<br/>- Master of Science in Information Technology.<br/>College of Business Management and Accountancy:<br/>- Master in Public Administration.<br/>College of Fisheries:<br/>- Master of Science in Fisheries with majors in Aquaculture and Post-Harvest.<br/>College of Law:<br/>- Juris Doctor."
What are the areas of specialization for the Doctor of Education in Educational Management in the College of Teacher Education?,"The areas of specialization for the Doctor of Education in Educational Management in the College of Teacher Education are Tertiary, Secondary, and Basic Education."
What majors are available for the Master of Arts in Education in the College of Teacher Education?,"The available majors for the Master of Arts in Education in the College of Teacher Education are Educational Management, Guidance and Counseling, English, Filipino, Mathematics, Science and Technology, Physical Education, Social Science, and Home Economics."
What majors are available for the Master of Science in Agriculture in the College of Agriculture?,"The Master of Science in Agriculture in the College of Agriculture does not specify any majors. It is a general program in the field of agriculture."
What is the degree offered by the College of Law?,"The College of Law offers the degree of Juris Doctor."
What are the guidelines for the undergraduate thesis at Laguna State Polytechnic University/LSPU?,"The thesis outline must be approved by a panel consisting of the Chairman of the Panel, Statistician, English Critic, Subject Specialist, College Dean, and Research Director. The approved outline should be filed at the Office of the Registrar within the semester the student first registered for thesis work. The report of the investigation is prepared under the supervision of the Thesis Adviser and is presented for the thesis defense to the same panel that approved the thesis outline. After approval, a preliminary typewritten copy of the thesis manuscript is passed for approval to the adviser and other panel members. Five typewritten copies of the approved manuscript are then presented to the Registrar's Office at least two weeks before the faculty acts on the candidacy for graduation."
What are the graduation requirements at Laguna State Polytechnic University/LSPU?,"To be recommended for graduation at LSPU, a student must satisfy the following requirements:<br/>1. Completion of all academic and other requirements prescribed in the curriculum and university administration.<br/>2. Individual planting of a minimum of ten (10) seedlings per year in areas determined by their respective college. (Note: Tree planting during a pandemic is deferred.)<br/>3. Clearance of property and financial accountabilities.<br/>4. Completion of at least fifty percent (50%) of the total number of academic units or hours required for graduation and at least two (2) years of residence at the university, with one year being the senior year.<br/>5. Attendance at the commencement exercises.<br/>6. For students unable to attend the commencement exercises due to sickness or other serious reasons, permission for graduacion in absencia must be sought from the university president. The approved request, payment of the graduation fee, and submission of clearance are required to obtain the diploma and transcript of records.<br/>7. If some graduation requirements are completed beyond the deadline, the student must register in the succeeding semester or the semester prior to graduation to be considered a candidate for graduation as of the end of that semester."
What are the admission requirements for new graduates in the Graduate Studies and Applied Research/GSAR program?,"The admission requirements for new graduates in the GSAR program are as follows:<br/>- Original Transcript of Records (TOR)<br/>- Permit to Study form/letter (if employed)<br/>- Four (4) copies of photographs, 2x2" in size<br/>- Application Form for Admission and Examination<br/>- Photocopy of Marriage Certificate (if original TOR was acquired when not yet married, female only)<br/>- Average rating of 85% or 2.0 in the entire undergraduate course. An applicant with lower grades may be conditionally admitted and become a regular student only upon earning grades not lower than 2.0 in nine (9) units of foundation subjects and nine (9) units in major subjects.
<br/>- Entrance examination and interview results with a passing rate<br/>- Recommendation for graduate study (LSPU GSAR Form) from immediate head/supervisor<br/>- For non-education graduates, 18 units of professional education are required<br/>- For applicants of the master's program to enroll in major subjects other than what they majored in college, 12 units in an undergraduate course in that particular new choice/major shall be taken. However, an applicant with two-year experience teaching the new preferred major subject shall qualify him/her to enroll in the preferred course."
What are the admission requirements for transferees in the Graduate Studies and Applied Research/GSAR program?,"The admission requirements for transferees in the GSAR program include acquiring 50% attendance to the required courses of the university, which are two foundation subjects (Methods of Research and Advance Statistics), three major subjects, and one cognate."
What are the admission requirements for foreign students in the Graduate Studies and Applied Research/GSAR program?,"The admission requirements for foreign students in the GSAR program are the same as those stipulated for undergraduate students. They need to provide the necessary documents as specified for undergraduate admission, including the Certification of Registration."
What are the admission requirements for doctorate students in the Graduate Studies and Applied Research/GSAR program?,"The admission requirements for doctorate students in the GSAR program are as follows:<br/>- Applicant must hold any master's degree with a thesis.<br/>- An applicant with a master's degree in another field of study can be admitted provided they take at least 12 units of major subjects relevant to the desired program.<br/>- Applicant must have a General Weighted Average (GWA) of at least 85% or 1.75, as indicated in the Transcript of Records (TOR) of their earned master's degree.<br/>- Applicant must pass the entrance examination and interview conducted by the admission committee panel.<br/>- Applicant must submit a recommendation for graduate study (LSPU GSAR Form) from their immediate head/supervisor."
